Values,Values_15_22_01,Values_15_31_29,Values_15_40_55,Values_15_50_20,Values_15_59_44,Values_16_09_08,Values_16_18_34,Values_16_27_57,Values_16_37_20,Values_16_46_43,Values_16_56_05,Values_17_05_28,Values_17_14_55,Values_17_24_17,Values_17_33_40,Values_17_43_01,Values_17_52_23,Values_18_01_45,Values_18_11_09,Values_18_20_31,Values_18_29_52,Values_18_39_14,Values_18_48_34,Values_18_57_57,Values_19_07_20,Values_19_16_42,Values_19_26_01,Values_19_35_23,Values_19_44_42,Values_19_54_03,Values_20_03_25,Values_20_12_46,Values_20_22_07,Values_20_31_27,Values_20_40_47,Values_20_50_06,Values_20_59_26,Values_21_08_46,Values_21_18_08,Values_21_27_28,Values_21_36_47,Values_21_46_07,Values_21_55_26,Values_22_04_51,Values_22_14_16,Values_22_23_36,Values_22_32_55,Values_22_42_13,Values_22_51_31,Values_23_00_50,Values_23_10_09,Values_23_19_30,Values_23_28_47,Values_23_38_06,Values_23_47_26,Values_23_56_43,Values_00_06_01,Values_00_15_18,Values_00_24_36,Values_00_33_55,Values_00_43_12,Values_00_52_30,Values_01_01_48,Values_01_11_06,Values_01_20_26,Values_01_29_42,Values_01_39_00,Values_01_48_16,Values_01_57_35,Values_02_06_53,Values_02_16_05,Values_02_24_52,Values_02_33_36,Values_02_42_05,Values_02_50_54,Values_03_01_43,Values_03_43_18,Values_03_55_42,Values_04_08_16,Values_04_20_04,Values_04_32_36,Values_04_44_48,Values_04_56_00,Values_05_06_42,Values_05_17_58,Values_05_28_55,Values_05_39_41,Values_05_50_47,Values_06_02_06,Values_06_13_11,Values_06_24_22,Values_06_35_08
1.0994901385312343,0.7250600382559401,0.4190693399995043,0.2220946867831361,0.1724196850139248,0.1649425664901093,0.1756032026216996,0.1946868775118685,0.2164298432826508,0.2375422197559572,0.2568064533140469,0.2741633017710199,0.2898968168393289,0.3042936516656582,0.3175829396361947,0.3299469203391523,0.3415311593011942,0.352448554561112,0.3627820590620669,0.3725882363351225,0.3819014944310662,0.3907383358197419,0.3991011576316174,0.4069814041228278,0.4143620373199871,0.4212193616320998,0.4275242536793608,0.433242842215176,0.4383366709354533,0.4427623666440739,0.4464708300539918,0.4494059661883389,0.4515029784302444,0.4526862669041286,0.4528670037889089,0.4519405135371434,0.449783676340068,0.4462527093957427,0.4411818668691785,0.4343838167360436,0.4256526353338953,0.4147703863265572,0.401517988215549,0.3856905471696451,0.3671168924003931,0.3456831170261149,0.3213599883900463,0.294232256394021,0.2645232431626974,0.2326040154553397,0.1989784633195785,0.1642443539848599,0.1290397333630769,0.0939875788078904,0.0596487675951225,0.0264880618128867,-0.0051464684453653,-0.0350323087541021,-0.0630720594717626,-0.0892861137287565,-0.1138005736446935,-0.136832048251807,-0.1586705139608066,-0.1796611235936088,-0.2001857430423788,-0.2206449755738314,-0.2414413833932564,-0.2629644635055496,-0.285577677089204,-0.30960752543073,-0.3353344057206215,-0.362984867816453,-0.3927249822900613,-0.4246547853620705,-0.4588040634474248,-0.4951299259356252,-0.5335165972576138,0.7250600382559401,0.4190693399995043,0.2220946867831361,0.1724196850139248,0.1649425664901093,0.1756032026216996,0.1946868775118685,0.2164298432826508,0.2375422197559572,0.2568064533140469,0.2741633017710199,0.2898968168393289,0.3042936516656582,0.3175829396361947,0.3299469203391523,0.3415311593011942
1.1115682786694814,0.7253815044301295,0.4059509851164453,0.199885857395356,0.1477609026469813,0.1393314749953369,0.1495574933810951,0.1684065104127004,0.1899319792296579,0.2107478669620056,0.2296193545781457,0.2465084069967436,0.2617243581197725,0.2755725554033268,0.2882953836027769,0.3000853614725995,0.3110965259317788,0.3214487319815623,0.3312304139518578,0.3405021889591124,0.3493012009819513,0.3576455299178678,0.3655381778037769,0.3729704168878424,0.3799244538736741,0.3863754385138279,0.3922928632006304,0.3976413962905207,0.4023811819464539,0.4064676307625997,0.4098507216911239,0.4124738365310234,0.4142721558780477,0.415170661931318,0.4150818241684771,0.4139030959540687,0.4115144337039835,0.4077761738778095,0.4025277682436697,0.3955880634194773,0.3867579538543805,0.3758262329127429,0.3625792256264145,0.346814403332471,0.3283580621080205,0.3070876324073052,0.2829594480888056,0.2560405409342685,0.2265373283155728,0.1948089920498689,0.1613552670024804,0.1267779497552683,0.0917258111654668,0.0568367227631911,0.0226879650332443,-0.0102399909478527,-0.0415855488778282,-0.0711156048704637,-0.098725249042493,-0.1244301662211612,-0.1483540528023241,-0.1707128518971077,-0.1917970893453178,-0.211953248293774,-0.2315649804795942,-0.2510349158246021,-0.2707677715640551,-0.2911553008127576,-0.3125633527631752,-0.3353210011977557,-0.3597114338510591,-0.3859641883928441,-0.4142484274019736,-0.4446672261528034,-0.4772531706718101,-0.5119657661366203,-0.5486911381943688,0.7253815044301295,0.4059509851164453,0.199885857395356,0.1477609026469813,0.1393314749953369,0.1495574933810951,0.1684065104127004,0.1899319792296579,0.2107478669620056,0.2296193545781457,0.2465084069967436,0.2617243581197725,0.2755725554033268,0.2882953836027769,0.3000853614725995,0.3110965259317788
1.1232175514463096,0.7258295222027425,0.3929729819566138,0.1779011496437681,0.1233678953184026,0.1139842952040385,0.123751016862502,0.1423314184390563,0.1636038484593574,0.1840903833840971,0.2025410627836911,0.2189397342071557,0.2336208504438964,0.2469079579510326,0.2590561691529062,0.2702678573819143,0.2807052321036343,0.2904949148238316,0.2997307082823915,0.3084772171477838,0.3167742776697627,0.3246415088722989,0.3320824749229462,0.3390882249912788,0.3456401518946914,0.351712188832922,0.3572723852657147,0.3622839018475965,0.3667054567980289,0.3704912496007726,0.3735903857902349,0.3759458284696292,0.3774929104049122,0.3781574567892367,0.3778535978056582,0.3764813982922573,0.3739245075814278,0.3700481420579722,0.3646978545824346,0.3576996955609552,0.3488624708591164,0.3379827655461283,0.3248531874279818,0.3092740605183904,0.2910690294580069,0.2701059715774554,0.2463250830009526,0.2197732830993844,0.1906372638134544,0.1592613974730554,0.1261385277526789,0.0918721407181754,0.0571198995504138,0.0225332750131829,-0.0112948308835001,-0.0438685601104557,-0.074812714833274,-0.1038831872659688,-0.1309668535137333,-0.1560737399354704,-0.1793239811645223,-0.200931534561557,-0.2211860374304639,-0.2404337961431598,-0.2590587225872121,-0.277463978622055,-0.2960550188839881,-0.3152245526441815,-0.3353396684020225,-0.3567310406141349,-0.3796838699585219,-0.4044301077539821,-0.4311416397450881,-0.4599244127252985,-0.4908138382205558,-0.5237720271783683,-0.5586873921901789,0.7258295222027425,0.3929729819566138,0.1779011496437681,0.1233678953184026,0.1139842952040385,0.123751016862502,0.1423314184390563,0.1636038484593574,0.1840903833840971,0.2025410627836911,0.2189397342071557,0.2336208504438964,0.2469079579510326,0.2590561691529062,0.2702678573819143,0.2807052321036343
1.134520200615485,0.7265392409587635,0.3802975522218422,0.1563249042167291,0.099427565357553,0.089086426843651,0.0983666621252409,0.1166418511490613,0.1376233794257943,0.1577459165104526,0.1757465082831343,0.191631480410359,0.2057601443480949,0.2184736681085996,0.2300393020315428,0.2406687955938163,0.2505321881935347,0.2597626427248798,0.2684591909343102,0.2766903397178488,0.2844985605572834,0.2919049646132328,0.2989136303023442,0.3055153301561882,0.3116905838588196,0.3174120466166921,0.3226462673150924,0.3273548528514821,0.3314950701983525,0.3350199135277123,0.3378776633617106,0.3400109678356715,0.3413554849199924,0.3418381403389999,0.3413750830882158,0.3398694641935398,0.3372092313548096,0.3332652258254084,0.327889983547785,0.3209177551898717,0.3121663142824997,0.3014410535987661,0.2885416856669259,0.2732718143771299,0.2554522518640538,0.2349403699413008,0.2116584623628555,0.1856308797197397,0.1570216983267023,0.1261574753107677,0.093521335443548,0.0597160193510971,0.0254061621830327,-0.0087445309558353,-0.0421283627768256,-0.0742344256442186,-0.10467383042906,-0.133191008967418,-0.1596638538905995,-0.1840956987727034,-0.2066018636379985,-0.227392896763931,-0.2467560044510079,-0.26503570879143,-0.282614564059088,-0.299894688815016,-0.3172807906435174,-0.3351651830285352,-0.3539150082205015,-0.3738615475294713,-0.3952912291783652,-0.4184378495562598,-0.443475666793882,-0.47051336117806,-0.4995892352822884,-0.5306682638732203,-0.563641586355238,0.7265392409587635,0.3802975522218422,0.1563249042167291,0.099427565357553,0.089086426843651,0.0983666621252409,0.1166418511490613,0.1376233794257943,0.1577459165104526,0.1757465082831343,0.191631480410359,0.2057601443480949,0.2184736681085996,0.2300393020315428,0.2406687955938163,0.2505321881935347
1.1454384691504649,0.727527688919034,0.3679703358609372,0.1352250120857749,0.076009550040493,0.0647051404764497,0.0734683276249838,0.0913981930850667,0.1120477391427504,0.1317689324827213,0.1492879978156641,0.1646342570531474,0.1781915273444728,0.1903179433481521,0.201292241652524,0.2113350187476436,0.2206237597612038,0.2292979106450318,0.237461567288308,0.2451870348997844,0.2525193503544736,0.2594810618232405,0.2660767095454437,0.2722967339402255,0.278120722193938,0.2835199910595078,0.2884595327063325,0.2928993557706281,0.2967952518930419,0.3000990162973937,0.3027581525212298,0.3047150958491188,0.305905999317708,0.3062591415769242,0.3056930408966455,0.3041143983597077,0.3014160505457515,0.2974751883988517,0.2921521864074834,0.2852904578684238,0.276717757750096,0.266249251809092,0.2536925219194644,0.2388548185578883,0.2215538812416412,0.201635570079389,0.1790024635196412,0.1536538394325145,0.1257282135357803,0.0955312537151969,0.0635334559147414,0.0303342908830372,-0.0033966406196589,-0.0369848354791321,-0.0698086758508378,-0.1013425626224335,-0.1311838174605436,-0.1590649197325744,-0.1848539495803104,-0.2085464348718823,-0.2302515362088086,-0.2501748700853282,-0.2685995683518734,-0.2858666639681579,-0.3023556465241225,-0.3184659381714383,-0.3345999508448774,-0.3511482011501469,-0.3684766657843321,-0.3869162205148728,-0.4067537317034689,-0.4282242819974297,-0.4515041737753053,-0.4767047172488263,-0.5038672164807076,-0.5329598215273165,-0.5638768978133681,0.727527688919034,0.3679703358609372,0.1352250120857749,0.076009550040493,0.0647051404764497,0.0734683276249838,0.0913981930850667,0.1120477391427504,0.1317689324827213,0.1492879978156641,0.1646342570531474,0.1781915273444728,0.1903179433481521,0.201292241652524,0.2113350187476436,0.22062375976120382
1.1559837361264116,0.7288633084984304,0.3560905451993903,0.1147235041698869,0.0532369601255105,0.0409603929324984,0.0491717862202346,0.0667118670647743,0.0869842725912133,0.1062631937425857,0.1232662328972119,0.1380461504785418,0.1510108266916685,0.1625346345370099,0.1729070871071569,0.1823570510433562,0.1910690334581706,0.1991884731561336,0.2068243407383036,0.2140526178817477,0.2209208247908127,0.2274528839553791,0.2336537410678606,0.2395134476729681,0.2450105996025755,0.2501151162547704,0.2547903789227703,0.2589947553547652,0.2626825391068197,0.2658043332231857,0.2683069114106529,0.2701325957117323,0.2712181995506567,0.2714935998456334,0.2708800244386962,0.2692881743056458,0.2666163465888032,0.262748782047238,0.2575545175019439,0.2508870516724924,0.2425850869651866,0.2324744723309859,0.220371363963192,0.2060869661061816,0.1894356518844138,0.170250720021282,0.1484131870732338,0.1238947239051504,0.0968053031951477,0.0674265761591137,0.0362134286344883,0.0037594536276108,-0.0292628733727719,-0.0621697614451334,-0.0943266007301232,-0.1251934868493405,-0.15435385447599,-0.1815277113235592,-0.2065724446733137,-0.2294745926907601,-0.2503357264539574,-0.2693549143917715,-0.2868094744188008,-0.3030351523699339,-0.3184065803988291,-0.3333187564589098,-0.348170187010873,-0.3633481443070185,-0.3792161891459991,-0.3961037635092138,-0.4142973812910829,-0.4340328652889926,-0.4554882597371457,-0.4787774389477716,-0.5039448672431817,-0.5309622383353357,-0.559727705519132,0.7288633084984304,0.3560905451993903,0.1147235041698869,0.0532369601255105,0.0409603929324984,0.0491717862202346,0.0667118670647743,0.0869842725912133,0.1062631937425857,0.1232662328972119,0.1380461504785418,0.1510108266916685,0.1625346345370099,0.1729070871071569,0.1823570510433562,0.19106903345817067
1.1661710239303318,0.7306202126507954,0.3447651572222113,0.0949507230027161,0.0312405831070553,0.0179790655250154,0.0255989568948708,0.0426996379268483,0.0625448369371411,0.0813361216243639,0.0977846981397844,0.1119671331313214,0.1243148407902818,0.1352176351422319,0.1449750421555843,0.153823577334582,0.1619543088298892,0.1695183478047445,0.176629326668935,0.1833667646190044,0.1897805716077216,0.1958959748663943,0.2017182659118469,0.2072370500523517,0.2124298740791433,0.2172652032883067,0.2217047563933647,0.2257052198052108,0.2292193676413026,0.2321966177136763,0.2345830595982311,0.2363209981987786,0.2373480666297041,0.2375959763439118,0.2369889922579242,0.2354422477578166,0.232860049444415,0.2291343587283687,0.2241436617892867,0.2177524207139169,0.2098111986353088,0.2001573790641542,0.1886163363478157,0.1750034782475265,0.1591294708762611,0.1408139704199651,0.119914567873082,0.0963727817065829,0.0702670409131147,0.0418518159245679,0.0115633421412568,-0.0200133493681744,-0.0522050818190958,-0.084320362957666,-0.1157125791478734,-0.1458279432234319,-0.1742359147546911,-0.200643493586664,-0.2248964523502679,-0.2469710938027144,-0.2669598926390703,-0.2850536669169867,-0.3015220916504618,-0.3166937400240172,-0.3309365130659053,-0.3446391860659827,-0.358194692339309,-0.3719855687971689,-0.3863716814154075,-0.4016799964337408,-0.418195885358608,-0.4361553794427147,-0.4557379897340165,-0.477060128117783,-0.5001696277916036,-0.5250421528123036,-0.5515802700337146,0.7306202126507954,0.3447651572222113,0.0949507230027161,0.0312405831070553,0.0179790655250154,0.0255989568948708,0.0426996379268483,0.0625448369371411,0.0813361216243639,0.0977846981397844,0.1119671331313214,0.1243148407902818,0.1352176351422319,0.1449750421555843,0.153823577334582,0.16195430882988926
1.1760307940583088,0.732889850317385,0.3341206945608867,0.0760572259052282,0.0101708755449062,-0.004092973572513,0.0028900271440869,0.0194957897599915,0.038858031046106,0.0571110762906059,0.0729619892724639,0.0865114367256636,0.098213754295196,0.1084733351322163,0.1175989049606082,0.125833965978044,0.1333756517982497,0.1403803969587046,0.1469662605893869,0.1532161443521869,0.1591822437169238,0.1648910150153584,0.1703480335159345,0.1755424011316817,0.1804505598598083,0.1850394669774564,0.1892691299083552,0.1930945157943596,0.1964668594437588,0.1993344003325708,0.2016425875470656,0.203333800409953,0.2043466434717767,0.2046148878150336,0.20406614743126,0.2026203999607114,0.2001884835651788,0.1966707172576005,0.1919557818190924,0.1859199306870209,0.1784264436768184,0.1693250281289486,0.1584508585508993,0.1456237417619043,0.1306502577137607,0.1133353213011363,0.0935112359138609,0.0710868326825723,0.0461059996296663,0.0187928443963898,-0.0104381334293693,-0.0410132169667217,-0.0722607814959734,-0.1034832986189869,-0.1340232052007456,-0.1633132992350963,-0.1909089976959924,-0.2165037510694325,-0.2399307659675059,-0.2611548137194453,-0.2802576996072597,-0.2974202125446243,-0.3129024746082812,-0.3270239204955458,-0.3401437715458488,-0.3526427162135596,-0.3649063931152806,-0.3773110723783047,-0.3902116198943322,-0.4039314720130761,-0.418754069509053,-0.4349151351741427,-0.4525953991250283,-0.4719138232182126,-0.4929218673692767,-0.5155996501402207,-0.5398548403177016,0.732889850317385,0.3341206945608867,0.0760572259052282,0.0101708755449062,-0.004092973572513,0.0028900271440869,0.0194957897599915,0.038858031046106,0.0571110762906059,0.0729619892724639,0.0865114367256636,0.098213754295196,0.1084733351322163,0.1175989049606082,0.125833965978044,0.13337565179824978
1.1856051650057355,0.7357770102206652,0.3242992892355121,0.0582099539181212,-0.0098057648473668,-0.0250945095631016,-0.018800109253586,-0.0027513637900619,0.0160657750335136,0.0337240025160857,0.0489285215035633,0.0618043189036771,0.0728279585617557,0.0824174908020206,0.0908899831471163,0.0984952252980029,0.1054358890178165,0.111873356838332,0.1179298588949125,0.1236915094031667,0.1292126755616695,0.1345209621279962,0.1396221646072656,0.1445048255323053,0.1491442291949555,0.1535057745688242,0.1575477127121232,0.1612232565057557,0.1644820832068575,0.1672712606097875,0.169535638308704,0.1712177560187324,0.1722573323663855,0.1725904098710419,0.1721482453687723,0.1708560485546727,0.168631680460389,0.165384416213837,0.1610138297457507,0.1554087389652666,0.1484459347224287,0.1399881726572683,0.1298809477197733,0.1179486114437499,0.1039932496922964,0.0878039353693279,0.06918584464003,0.048012620618448,0.0242906403247893,-0.001789530300271,-0.0298382420081721,-0.0592959026779607,-0.0894947694798117,-0.1197330238390764,-0.1493432800769291,-0.1777454447405529,-0.204480857510258,-0.2292288861255766,-0.2518092039942642,-0.2721737181998416,-0.2903919382152053,-0.3066327803299517,-0.321144833064251,-0.334236355564481,-0.3462558736646491,-0.3575740652642704,-0.3685675035882491,-0.3796046234741883,-0.3910339612619938,-0.4031743580380464,-0.4163065369965957,-0.4306654093335046,-0.4464327020197883,-0.4637299758231257,-0.4826126215764405,-0.5030657507048967,-0.5250028813252432,0.7357770102206652,0.3242992892355121,0.0582099539181212,-0.0098057648473668,-0.0250945095631016,-0.018800109253586,-0.0027513637900619,0.0160657750335136,0.0337240025160857,0.0489285215035633,0.0618043189036771,0.0728279585617557,0.0824174908020206,0.0908899831471163,0.0984952252980029,0.10543588901781653
1.1949480728346948,0.7393997311072221,0.3154586583081459,0.0415923397336841,-0.0285067588061177,-0.0448486266109572,-0.0393013954993785,-0.0238789271864263,-0.0056760461713152,0.0113241604973457,0.0258273427975792,0.037982953451781,0.0482890129720503,0.0571762514567603,0.064969180369485,0.0719231449232661,0.0782457992426504,0.084103074536734,0.0896210975069119,0.0948890117205391,0.0999632341496258,0.1048724335730943,0.1096225620299761,0.1142015490629918,0.1185834723070555,0.1227321267680085,0.1266039665011146,0.1301504186364816,0.1333195865290927,0.1360573726090037,0.1383080648221653,0.1400144426845526,0.141117470925264,0.1415556599366362,0.1412641822371828,0.1401738399977814,0.1382099736851558,0.1352913701481074,0.131329143548027,0.1262253898489416,0.1198711397658873,0.1121428547305318,0.1028968095594561,0.0919620016480689,0.0791355972084243,0.0641897419109037,0.0469006903687948,0.0271044574201362,0.0047669926189421,-0.0199578322650256,-0.0467083440195372,-0.0749419327743308,-0.1039971392478843,-0.1331696829874901,-0.1617835620846649,-0.1892463810867317,-0.2150854138124368,-0.2389654349536141,-0.2606916174436495,-0.2802016502590146,-0.2975510824995904,-0.3128950638302913,-0.3264686108397311,-0.3385667100492411,-0.3495251181642024,-0.3597025268604724,-0.3694646298743701,-0.3791704250981704,-0.3891607678092022,-0.3997488277508095,-0.4112118241932105,-0.4237833650466523,-0.4376459739648296,-0.4529238916730748,-0.4696767852912243,-0.4878953458854324,-0.5074997410556943,0.7393997311072221,0.3154586583081459,0.0415923397336841,-0.0285067588061177,-0.0448486266109572,-0.0393013954993785,-0.0238789271864263,-0.0056760461713152,0.0113241604973457,0.0258273427975792,0.037982953451781,0.0482890129720503,0.0571762514567603,0.064969180369485,0.0719231449232661,0.07824579924265043
1.2041241430837493,0.7438878699260021,0.3077707237687688,0.0264030757673615,-0.0457344163123214,-0.0631636366530421,-0.0584294116368638,-0.0437101018660084,-0.0261981460230173,-0.0099263269479774,0.003813785338603,0.0151961790502828,0.0247394836453092,0.032886080841227,0.0399669935356017,0.0462423623007947,0.0519242430755295,0.0571826953974659,0.0621474516993211,0.0669104903774623,0.0715301498208651,0.0760360763491089,0.0804343162230474,0.0847121362606699,0.0888423638400591,0.092787150192834,0.0965011172009578,0.0999338790189491,0.1030319510793513,0.1057400764881645,0.1080020158580214,0.1097608604842588,0.1109589412059143,0.111537415359338,0.111435620435347,0.1105902808713577,0.1089346345387154,0.1063974883617746,0.1029020877442654,0.0983644563168367,0.0926905243999671,0.0857710480578931,0.077473482117799,0.0676315328302038,0.0560370160047234,0.0424440993508638,0.0265983917679058,0.008295928408397,-0.0125406027660111,-0.0357971244120062,-0.0611430559337622,-0.088055660859454,-0.1158822309136356,-0.1439179351429225,-0.171479447591681,-0.1979627373597151,-0.2228810843221913,-0.2458841994353305,-0.2667618055205951,-0.2854360166217106,-0.3019467364778054,-0.3164334204287212,-0.3291154324114378,-0.3402723428545618,-0.3502250194509608,-0.3593181493361804,-0.3679046962340274,-0.3763325909338522,-0.384933636474098,-0.3940142446860336,-0.4038473432896931,-0.4146647530753528,-0.4266496110954367,-0.4399289447291759,-0.4545670764295789,-0.470560903812276,-0.4878380879763839,0.7438878699260021,0.3077707237687688,0.0264030757673615,-0.0457344163123214,-0.0631636366530421,-0.0584294116368638,-0.0437101018660084,-0.0261981460230173,-0.0099263269479774,0.003813785338603,0.0151961790502828,0.0247394836453092,0.032886080841227,0.0399669935356017,0.0462423623007947,0.05192424307552957
1.213207678272611,0.7493817316952947,0.3014202825985689,0.0128549513850372,-0.0612769061013828,-0.07983387540168,-0.0759860115104961,-0.0620546731835782,-0.0453181799722596,-0.0298526811551028,-0.0169446120329806,-0.00639545763366,0.0023330982907088,0.0096940149213146,0.0160238650372886,0.0215868013810379,0.0265986806455696,0.0312332527568012,0.0356235514954934,0.0398641867039129,0.0440152856570569,0.0481073857423163,0.0521465685003347,0.0561193940375945,0.0599974029636733,0.0637410703425768,0.067303157500281,0.0706314436855169,0.0736708454009299,0.076364952471033,0.0786570287839938,0.0804905412776344,0.081809293646035,0.0825572500320516,0.0826781361661348,0.0821148948020074,0.0808090368830552,0.0786998463309879,0.0757232303279906,0.0718097216299647,0.0668807375833304,0.0608418478669123,0.0535720304057363,0.0449097323857591,0.0346409969024924,0.0225010180782869,0.0082031318577453,-0.0084988382109577,-0.0277281863635367,-0.0494136493859083,-0.0732588241640131,-0.0987637570097851,-0.1252870162767266,-0.1521252146667384,-0.178589086329234,-0.2040637198688422,-0.2280485488501332,-0.2501778074013241,-0.2702248559089056,-0.2880948941493386,-0.3038104954978787,-0.3174934792003764,-0.3293454516930494,-0.3396283937195324,-0.3486461317271498,-0.3567272986181765,-0.3642102496241829,-0.3714301953902483,-0.3787084986765942,-0.3863437164436774,-0.3946036935282724,-0.4037179829106098,-0.4138701619362901,-0.4251901686003224,-0.4377473836898499,-0.4515455676742973,-0.4665207515747012,0.7493817316952947,0.3014202825985689,0.0128549513850372,-0.0612769061013828,-0.07983387540168,-0.0759860115104961,-0.0620546731835782,-0.0453181799722596,-0.0298526811551028,-0.0169446120329806,-0.00639545763366,0.0023330982907088,0.0096940149213146,0.0160238650372886,0.0215868013810379,0.026598680645569698
1.222281390979723,0.756030386544509,0.296603348668685,0.0011733794271088,-0.0749095018407546,-0.0946407407025735,-0.0917601688672104,-0.0787096745465922,-0.0628412353824542,-0.0482677913207433,-0.0362682704650766,-0.0266197216486623,-0.0187651371697923,-0.0122420956504159,-0.0067094590194113,-0.0018998629161776,0.0024057333822716,0.0063843187277119,0.0101719137727095,0.0138655506062503,0.0175270114594192,0.0211876409200424,0.0248535026957432,0.0285104142628105,0.0321286021927547,0.0356668423454239,0.0390760155774553,0.0423020509607558,0.045288259065855,0.0479770830471563,0.0503113170596374,0.0522348589916904,0.0536930778607107,0.0546328836401282,0.0550025852726742,0.0547516032216753,0.0538300513556088,0.0521880921022144,0.0497747602968818,0.0465356072013669,0.0424080493767191,0.0373129184462971,0.0311410042445357,0.0237355040588209,0.014876289049564,0.004278661155567,-0.0083778184938477,-0.0233836177082421,-0.0409105864415731,-0.0609331840040854,-0.0831922127662049,-0.1072134118313362,-0.132369200489727,-0.1579597104500024,-0.1832912175393384,-0.2077387845324053,-0.2307882379458153,-0.2520579988852023,-0.2713042118676263,-0.2884138633849404,-0.3033905345638104,-0.3163364752825574,-0.3274334266935205,-0.3369235952721092,-0.3450915981524524,-0.3522479464248598,-0.3587144906085691,-0.3648120521093234,-0.3708501519626395,-0.3771183851049361,-0.3838787155848183,-0.3913579453774828,-0.3997399211000999,-0.4091576224371753,-0.419685903663506,-0.4313360607636072,-0.4440533896261348,0.756030386544509,0.296603348668685,0.0011733794271088,-0.0749095018407546,-0.0946407407025735,-0.0917601688672104,-0.0787096745465922,-0.0628412353824542,-0.0482677913207433,-0.0362682704650766,-0.0266197216486623,-0.0187651371697923,-0.0122420956504159,-0.0067094590194113,-0.0018998629161776,0.0024057333822716056
1.2314349919641978,0.7639897802673398,0.2935252703420704,-0.0084052853345395,-0.0863960006869814,-0.1073538663632938,-0.1055289228776038,-0.0934601158771775,-0.0785603520045099,-0.0649725363326119,-0.0539657050034826,-0.0452926476113967,-0.0383787325590698,-0.0327532277144728,-0.0280714309304774,-0.0240635778898369,-0.0205080706412269,-0.0172251416171264,-0.0140761036962141,-0.0109617138405006,-0.0078186667803148,-0.0046148888023703,-0.0013443783018034,0.0019779145614935,0.0053208869354933,0.0086416041993688,0.0118890574094149,0.0150073186177713,0.0179380908379274,0.0206226786573068,0.0230034302946668,0.0250247212171149,0.02663356323854,0.0277799289984183,0.0284168753226539,0.028500520458478,0.0279898619700373,0.0268462831464761,0.0250323437473281,0.0225090471759378,0.0192302435437263,0.0151324036538417,0.0101183670166254,0.0040360758721889,-0.0033411312169189,-0.0123186630309389,-0.0232520798619047,-0.0364780339352136,-0.05221932169437,-0.0704988888664256,-0.0910976868583675,-0.1135700382251836,-0.1373048247028476,-0.1616078504633042,-0.1857825165569764,-0.2091948253890369,-0.2313173436916007,-0.2517524406815213,-0.2702382737856657,-0.2866423826262319,-0.3009477431564439,-0.3132351366504681,-0.3236643525357873,-0.3324556495934974,-0.3398722710467085,-0.3462045366312252,-0.35175589038019,-0.3568310875866798,-0.3617263970514609,-0.3667213348617728,-0.3720711767239291,-0.3779994815445727,-0.3846901870151881,-0.3922794409884669,-0.4008479848643325,-0.4104153240293511,-0.4209369166065546,0.7639897802673398,0.2935252703420704,-0.0084052853345395,-0.0863960006869814,-0.1073538663632938,-0.1055289228776038,-0.0934601158771775,-0.0785603520045099,-0.0649725363326119,-0.0539657050034826,-0.0452926476113967,-0.0383787325590698,-0.0327532277144728,-0.0280714309304774,-0.0240635778898369,-0.02050807064122697
1.24076361874137,0.7734206207984388,0.2923986031085206,-0.0156356589311118,-0.0954903365848916,-0.1177324519570436,-0.1170584412291072,-0.1060797920849542,-0.0922570859503832,-0.0797561150257506,-0.0698336333804772,-0.0622184403075173,-0.0563194197110483,-0.0516587112910302,-0.0478890597898878,-0.0447391167100923,-0.0419853574706144,-0.0394456991592902,-0.0369791095654452,-0.0344843436424856,-0.0318966988710077,-0.0291834408224893,-0.0263386617662231,-0.0233780901650012,-0.0203341585921463,-0.0172515087382879,-0.0141830354834232,-0.0111865199655234,-0.0083218611575215,-0.0056488821002409,-0.0032256590786846,-0.0011073008377009,0.0006549093590771,0.0020141004613449,0.0029282098706323,0.0033602320242532,0.0032782768982502,0.0026552283853852,0.0014674961606817,-0.0003081097493848,-0.002700951564376,-0.0057586133279084,-0.0095660155794943,-0.0142704815820641,-0.0201055114587456,-0.0273979193830536,-0.0365395473741436,-0.047914902514197,-0.0617998982085219,-0.0782685505859216,-0.0971447892195382,-0.1180143690867127,-0.140285269460416,-0.1632711937360811,-0.1862743571062019,-0.2086527884365588,-0.2298662664875346,-0.2495009883474717,-0.2672764601969052,-0.2830396338636222,-0.2967513445932634,-0.3084690683192762,-0.3183286050085784,-0.3265261287052681,-0.3333013698012794,-0.338922403679052,-0.3436723749021403,-0.347838297929632,-0.3517017752117616,-0.3555311185788217,-0.3595740951510145,-0.3640505130139173,-0.3691442054000464,-0.3749945972237649,-0.38168871387026,-0.3892549282934111,-0.3976597425967276,0.7734206207984388,0.2923986031085206,-0.0156356589311118,-0.0954903365848916,-0.1177324519570436,-0.1170584412291072,-0.1060797920849542,-0.0922570859503832,-0.0797561150257506,-0.0698336333804772,-0.0622184403075173,-0.0563194197110483,-0.0516587112910302,-0.0478890597898878,-0.0447391167100923,-0.041985357470614486
